phase_id,run_id,matrix_id,runtime_authorized,runtime_sys_executable,python,platform,python_flint_distribution,flint_version,flint_FLINT_VERSION,arb_independent_version_seal,input_label,input_source,input_block,input_parent,real_midpoint_rational,real_radius_rational,imag_midpoint_rational,imag_radius_rational,precision_bits,input_real_lower,input_real_upper,input_imag_lower,input_imag_upper,input_real_lower_ne_upper,input_imag_lower_ne_upper,output_type,output_finite,output_real_lower,output_real_upper,output_imag_lower,output_imag_upper,output_real_lower_ne_upper,output_imag_lower_ne_upper,ctx_before,ctx_inside,ctx_after,ctx_restored,result
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P1_C_ATTO,new_006E63,CENTER_ATTO_TIGHT,LBOX_P1_CFT,1/2,1/512000,7/5,1/1024000,128,[0.499998046874996 +/- 4.94e-17],[0.500001953125004 +/- 4.95e-17],[1.39999902343750 +/- 3.85e-15],[1.40000097656250 +/- 3.67e-15],True,True,acb,True,[0.588884768850987 +/- 2.72e-16],[0.589031781227133 +/- 2.89e-16],[0.385764980892897 +/- 1.53e-16],[0.385921193295896 +/- 3.08e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2,replay_006E59,CORE_PARENT,,3/4,1/2000,2/1,1/1000,96,[0.749499999998989 +/- 3.59e-16],[0.750500000001011 +/- 3.59e-16],[1.99899999999798 +/- 2.72e-15],[2.00100000000202 +/- 2.72e-15],True,True,acb,True,[0.765176502557899 +/- 7.02e-17],[0.796540318558420 +/- 2.24e-16],[0.459664271262785 +/- 8.47e-17],[0.491247939053768 +/- 1.25e-17],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2,replay_006E59,CORE_PARENT,,3/4,1/2000,2/1,1/1000,128,[0.749499999998989 +/- 3.59e-16],[0.750500000001011 +/- 3.59e-16],[1.99899999999798 +/- 2.72e-15],[2.00100000000202 +/- 2.72e-15],True,True,acb,True,[0.762513764186462 +/- 4.74e-18],[0.799203073997216 +/- 1.81e-17],[0.456966245348580 +/- 3.25e-16],[0.493945986474414 +/- 3.77e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_S1,replay_006E59,CORE_SUBBOX,LBOX_P2,2999/4000,1/4000,3999/2000,1/2000,96,[0.749499999999039 +/- 4.91e-16],[0.750000000000960 +/- 3.43e-16],[1.99899999999808 +/- 1.02e-15],[2.00000000000192 +/- 6.86e-16],True,True,acb,True,[0.772840714127653 +/- 9.46e-17],[0.788514841713606 +/- 3.08e-16],[0.467531738307529 +/- 3.66e-16],[0.483316101424366 +/- 4.04e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_S1,replay_006E59,CORE_SUBBOX,LBOX_P2,2999/4000,1/4000,3999/2000,1/2000,128,[0.749499999999039 +/- 4.91e-16],[0.750000000000960 +/- 3.43e-16],[1.99899999999808 +/- 1.02e-15],[2.00000000000192 +/- 6.86e-16],True,True,acb,True,[0.771512890259709 +/- 3.88e-17],[0.789842669557055 +/- 4.00e-16],[0.466185645432070 +/- 4.73e-16],[0.484662200061231 +/- 3.81e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_S2,replay_006E59,CORE_SUBBOX,LBOX_P2,2999/4000,1/4000,4001/2000,1/2000,96,[0.749499999999039 +/- 4.91e-16],[0.750000000000960 +/- 3.43e-16],[1.99999999999808 +/- 1.14e-15],[2.00100000000192 +/- 5.76e-16],True,True,acb,True,[0.773105093586566 +/- 2.39e-16],[0.788778774661552 +/- 1.07e-16],[0.467729074576881 +/- 3.79e-16],[0.483512348890316 +/- 3.65e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_S2,replay_006E59,CORE_SUBBOX,LBOX_P2,2999/4000,1/4000,4001/2000,1/2000,128,[0.749499999999039 +/- 4.91e-16],[0.750000000000960 +/- 3.43e-16],[1.99999999999808 +/- 1.14e-15],[2.00100000000192 +/- 5.76e-16],True,True,acb,True,[0.771770709012677 +/- 3.64e-16],[0.790113163231914 +/- 2.83e-16],[0.466377747966599 +/- 1.99e-16],[0.484863681246916 +/- 3.68e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_S3,replay_006E59,CORE_SUBBOX,LBOX_P2,3001/4000,1/4000,3999/2000,1/2000,96,[0.749999999999040 +/- 4.54e-16],[0.750500000000960 +/- 3.99e-16],[1.99899999999808 +/- 1.02e-15],[2.00000000000192 +/- 6.86e-16],True,True,acb,True,[0.772949991974681 +/- 3.84e-16],[0.788602363661564 +/- 1.35e-18],[0.467410710878317 +/- 4.07e-16],[0.483173087564642 +/- 5.47e-17],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_S3,replay_006E59,CORE_SUBBOX,LBOX_P2,3001/4000,1/4000,3999/2000,1/2000,128,[0.749999999999040 +/- 4.54e-16],[0.750500000000960 +/- 3.99e-16],[1.99899999999808 +/- 1.02e-15],[2.00000000000192 +/- 6.86e-16],True,True,acb,True,[0.771625346476859 +/- 4.31e-16],[0.789927013540357 +/- 4.52e-16],[0.466067815555263 +/- 3.90e-16],[0.484515987284950 +/- 2.67e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_S4,replay_006E59,CORE_SUBBOX,LBOX_P2,3001/4000,1/4000,4001/2000,1/2000,96,[0.749999999999040 +/- 4.54e-16],[0.750500000000960 +/- 3.99e-16],[1.99999999999808 +/- 1.14e-15],[2.00100000000192 +/- 5.76e-16],True,True,acb,True,[0.773214317973630 +/- 6.13e-17],[0.788866247282290 +/- 3.79e-16],[0.467607956436412 +/- 2.69e-16],[0.483369249383402 +/- 3.67e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_S4,replay_006E59,CORE_SUBBOX,LBOX_P2,3001/4000,1/4000,4001/2000,1/2000,128,[0.749999999999040 +/- 4.54e-16],[0.750500000000960 +/- 3.99e-16],[1.99999999999808 +/- 1.14e-15],[2.00100000000192 +/- 5.76e-16],True,True,acb,True,[0.771883126566584 +/- 1.99e-16],[0.790197443086120 +/- 3.88e-16],[0.466259839892362 +/- 3.62e-16],[0.484717370307979 +/- 3.77e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_C,replay_006E59,CENTER_REFINEMENT,LBOX_P2,3/4,1/8000,2/1,1/4000,96,[0.749874999999747 +/- 1.61e-16],[0.750125000000253 +/- 1.61e-16],[1.99974999999949 +/- 4.33e-15],[2.00025000000051 +/- 4.33e-15],True,True,acb,True,[0.776945770720275 +/- 4.86e-16],[0.784772591696609 +/- 2.90e-16],[0.471515495132273 +/- 3.26e-17],[0.479397184177735 +/- 8.60e-17],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_C,replay_006E59,CENTER_REFINEMENT,LBOX_P2,3/4,1/8000,2/1,1/4000,128,[0.749874999999747 +/- 1.61e-16],[0.750125000000253 +/- 1.61e-16],[1.99974999999949 +/- 4.33e-15],[2.00025000000051 +/- 4.33e-15],True,True,acb,True,[0.776281476477149 +/- 2.91e-16],[0.785436887561216 +/- 4.54e-16],[0.470842415535162 +/- 3.74e-16],[0.480070264699907 +/- 2.68e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CT,replay_006E59,CENTER_TIGHT,LBOX_P2_C,3/4,1/16000,2/1,1/8000,96,[0.749937499999874 +/- 4.20e-16],[0.750062500000126 +/- 4.20e-16],[1.99987499999975 +/- 2.84e-15],[2.00012500000025 +/- 2.84e-15],True,True,acb,True,[0.778903092197724 +/- 2.00e-16],[0.782815347271098 +/- 4.17e-16],[0.473486511051223 +/- 3.64e-16],[0.477426192031916 +/- 2.26e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CT,replay_006E59,CENTER_TIGHT,LBOX_P2_C,3/4,1/16000,2/1,1/8000,128,[0.749937499999874 +/- 4.20e-16],[0.750062500000126 +/- 4.20e-16],[1.99987499999975 +/- 2.84e-15],[2.00012500000025 +/- 2.84e-15],True,True,acb,True,[0.778571058171870 +/- 4.44e-16],[0.783147381347440 +/- 3.37e-16],[0.473150087695950 +/- 4.61e-16],[0.477762615534568 +/- 3.87e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CUT,replay_006E59,CENTER_ULTRA_TIGHT,LBOX_P2_CT,3/4,1/32000,2/1,1/16000,96,[0.749968749999937 +/- 2.10e-16],[0.750031250000063 +/- 2.10e-16],[1.99993749999987 +/- 3.59e-15],[2.00006250000013 +/- 3.59e-15],True,True,acb,True,[0.779881298140966 +/- 2.95e-16],[0.781837158959237 +/- 3.5e-19],[0.474471568606196 +/- 2.86e-16],[0.476441140031630 +/- 2.61e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CUT,replay_006E59,CENTER_ULTRA_TIGHT,LBOX_P2_CT,3/4,1/32000,2/1,1/16000,128,[0.749968749999937 +/- 2.10e-16],[0.750031250000063 +/- 2.10e-16],[1.99993749999987 +/- 3.59e-15],[2.00006250000013 +/- 3.59e-15],True,True,acb,True,[0.779715308706785 +/- 4.85e-16],[0.782003149792275 +/- 3.02e-16],[0.474303384284965 +/- 2.32e-16],[0.476609324056724 +/- 3.18e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CMT,replay_006E59,CENTER_MICRO_TIGHT,LBOX_P2_CUT,3/4,1/64000,2/1,1/32000,96,[0.749984374999968 +/- 3.96e-16],[0.750015625000032 +/- 3.96e-16],[1.99996874999994 +/- 3.22e-15],[2.00003125000006 +/- 3.21e-15],True,True,acb,True,[0.780370290006099 +/- 3.01e-16],[0.781348172246576 +/- 2.89e-16],[0.474963986742069 +/- 4.23e-16],[0.475948723687680 +/- 2.92e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CMT,replay_006E59,CENTER_MICRO_TIGHT,LBOX_P2_CUT,3/4,1/64000,2/1,1/32000,128,[0.749984374999968 +/- 3.96e-16],[0.750015625000032 +/- 3.96e-16],[1.99996874999994 +/- 3.22e-15],[2.00003125000006 +/- 3.21e-15],True,True,acb,True,[0.780287301841986 +/- 2.52e-17],[0.781431161172100 +/- 2.36e-16],[0.474879901399639 +/- 2.96e-16],[0.476032809170668 +/- 3.65e-17],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CNT,replay_006E59,CENTER_NANO_TIGHT,LBOX_P2_CMT,3/4,1/128000,2/1,1/64000,96,[0.749992187499984 +/- 1.98e-16],[0.750007812500016 +/- 1.98e-16],[1.99998437499997 +/- 1.61e-15],[2.00001562500003 +/- 1.61e-15],True,True,acb,True,[0.780614758709721 +/- 4.76e-16],[0.781103705915388 +/- 1.36e-16],[0.475210168111232 +/- 1.79e-16],[0.475702542336592 +/- 2.40e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CNT,replay_006E59,CENTER_NANO_TIGHT,LBOX_P2_CMT,3/4,1/128000,2/1,1/64000,128,[0.749992187499984 +/- 1.98e-16],[0.750007812500016 +/- 1.98e-16],[1.99998437499997 +/- 1.61e-15],[2.00001562500003 +/- 1.61e-15],True,True,acb,True,[0.780573263321055 +/- 7.80e-17],[0.781145201718170 +/- 4.79e-16],[0.475168123911949 +/- 6.97e-17],[0.475744586055676 +/- 3.45e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CPT,replay_006E59,CENTER_PICO_TIGHT,LBOX_P2_CNT,3/4,1/256000,2/1,1/128000,96,[0.749996093749992 +/- 9.88e-17],[0.750003906250008 +/- 9.88e-17],[1.99999218749998 +/- 4.20e-15],[2.00000781250002 +/- 4.20e-15],True,True,acb,True,[0.780736985494618 +/- 1.19e-16],[0.780981479995821 +/- 2.38e-16],[0.475333251406743 +/- 3.18e-16],[0.475579459106745 +/- 2.06e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CPT,replay_006E59,CENTER_PICO_TIGHT,LBOX_P2_CNT,3/4,1/256000,2/1,1/128000,128,[0.749996093749992 +/- 9.88e-17],[0.750003906250008 +/- 9.88e-17],[1.99999218749998 +/- 4.20e-15],[2.00000781250002 +/- 4.20e-15],True,True,acb,True,[0.780716236936239 +/- 1.84e-16],[0.781002228439245 +/- 2.84e-16],[0.475312228732143 +/- 2.62e-16],[0.475600481899725 +/- 9.16e-17],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CFT,replay_006E59,CENTER_FEMTO_TIGHT,LBOX_P2_CPT,3/4,1/512000,2/1,1/256000,96,[0.749998046874996 +/- 4.94e-17],[0.750001953125004 +/- 4.95e-17],[1.99999609374999 +/- 2.10e-15],[2.00000390625001 +/- 2.10e-15],True,True,acb,True,[0.780798097572978 +/- 2.00e-16],[0.780920365587343 +/- 4.57e-16],[0.475394793073266 +/- 4.87e-16],[0.475517917427826 +/- 4.91e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_CFT,replay_006E59,CENTER_FEMTO_TIGHT,LBOX_P2_CPT,3/4,1/512000,2/1,1/256000,128,[0.749998046874996 +/- 4.94e-17],[0.750001953125004 +/- 4.95e-17],[1.99999609374999 +/- 2.10e-15],[2.00000390625001 +/- 2.10e-15],True,True,acb,True,[0.780787722700670 +/- 4.28e-16],[0.780930741230696 +/- 3.87e-16],[0.475384280566367 +/- 4.46e-16],[0.475528430053054 +/- 2.30e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_C_ATTO,new_006E63,CENTER_ATTO_TIGHT,LBOX_P2_CFT,3/4,1/1024000,2/1,1/512000,96,[0.749999023437498 +/- 2.48e-17],[0.750000976562502 +/- 2.48e-17],[1.99999804687500 +/- 3.96e-15],[2.00000195312500 +/- 3.96e-15],True,True,acb,True,[0.780828653092372 +/- 4.83e-16],[0.780889810083169 +/- 4.00e-16],[0.475425563102580 +/- 6.01e-17],[0.475487148015408 +/- 3.44e-17],True,True,53,96,53,True,PASS
