phase_id,run_id,matrix_id,runtime_authorized,runtime_sys_executable,python,platform,python_flint_distribution,flint_version,flint_FLINT_VERSION,arb_independent_version_seal,input_label,input_source,input_block,input_parent,real_midpoint_rational,real_radius_rational,imag_midpoint_rational,imag_radius_rational,precision_bits,input_real_lower,input_real_upper,input_imag_lower,input_imag_upper,input_real_lower_ne_upper,input_imag_lower_ne_upper,output_type,output_finite,output_real_lower,output_real_upper,output_imag_lower,output_imag_upper,output_real_lower_ne_upper,output_imag_lower_ne_upper,ctx_before,ctx_inside,ctx_after,ctx_restored,result
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P2_C_ATTO,new_006E63,CENTER_ATTO_TIGHT,LBOX_P2_CFT,3/4,1/1024000,2/1,1/512000,128,[0.749999023437498 +/- 2.48e-17],[0.750000976562502 +/- 2.48e-17],[1.99999804687500 +/- 3.96e-15],[2.00000195312500 +/- 3.96e-15],True,True,acb,True,[0.780823463831360 +/- 1.91e-16],[0.780895000043677 +/- 2.90e-16],[0.475420304873385 +/- 2.14e-16],[0.475492406310284 +/- 4.44e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3,replay_006E59,CORE_PARENT,,1/3,1/1500,5/3,1/1500,96,[0.332666666664712 +/- 1.60e-16],[0.334000000001955 +/- 2.12e-16],[1.66599999999805 +/- 4.96e-15],[1.66733333333529 +/- 2.01e-15],True,True,acb,True,[0.550460991440364 +/- 3.55e-16],[0.636922109280736 +/- 2.18e-16],[0.452574820701485 +/- 1.93e-16],[0.539027413564255 +/- 2.09e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3,replay_006E59,CORE_PARENT,,1/3,1/1500,5/3,1/1500,128,[0.332666666664712 +/- 1.60e-16],[0.334000000001955 +/- 2.12e-16],[1.66599999999805 +/- 4.96e-15],[1.66733333333529 +/- 2.01e-15],True,True,acb,True,[0.519906073462762 +/- 3.70e-16],[0.667477020880751 +/- 1.16e-16],[0.422009155534797 +/- 4.54e-16],[0.569593076043421 +/- 3.13e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_S1,replay_006E59,CORE_SUBBOX,LBOX_P3,1999/6000,1/3000,4999/3000,1/3000,96,[0.332833333332356 +/- 7.05e-17],[0.333500000000977 +/- 4.04e-16],[1.66599999999902 +/- 2.49e-15],[1.66666666666764 +/- 3.96e-15],True,True,acb,True,[0.571959651735652 +/- 4.47e-16],[0.615171936360694 +/- 1.07e-16],[0.474133150072329 +/- 3.13e-16],[0.517343311340109 +/- 1.36e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_S1,replay_006E59,CORE_SUBBOX,LBOX_P3,1999/6000,1/3000,4999/3000,1/3000,128,[0.332833333332356 +/- 7.05e-17],[0.333500000000977 +/- 4.04e-16],[1.66599999999902 +/- 2.49e-15],[1.66666666666764 +/- 3.96e-15],True,True,acb,True,[0.556708026053107 +/- 1.43e-17],[0.630423562675438 +/- 3.57e-16],[0.458878843464814 +/- 1.66e-16],[0.532597617713660 +/- 2.35e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_S2,replay_006E59,CORE_SUBBOX,LBOX_P3,1999/6000,1/3000,5001/3000,1/3000,96,[0.332833333332356 +/- 7.05e-17],[0.333500000000977 +/- 4.04e-16],[1.66666666666569 +/- 9.22e-16],[1.66733333333431 +/- 5.53e-16],True,True,acb,True,[0.572124749646881 +/- 1.88e-17],[0.615308688188796 +/- 3.60e-16],[0.474348552540162 +/- 3.84e-16],[0.517530374011242 +/- 8.85e-17],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_S2,replay_006E59,CORE_SUBBOX,LBOX_P3,1999/6000,1/3000,5001/3000,1/3000,128,[0.332833333332356 +/- 7.05e-17],[0.333500000000977 +/- 4.04e-16],[1.66666666666569 +/- 9.22e-16],[1.66733333333431 +/- 5.53e-16],True,True,acb,True,[0.556842431881156 +/- 4.37e-16],[0.630591006589744 +/- 9.64e-17],[0.459063552509184 +/- 4.03e-16],[0.532815373808268 +/- 4.47e-17],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_S3,replay_006E59,CORE_SUBBOX,LBOX_P3,2001/6000,1/3000,4999/3000,1/3000,96,[0.333166666665689 +/- 2.27e-16],[0.333833333334311 +/- 3.00e-16],[1.66599999999902 +/- 2.49e-15],[1.66666666666764 +/- 3.96e-15],True,True,acb,True,[0.572084235828921 +/- 1.28e-16],[0.615248565665066 +/- 2.73e-17],[0.474081687327771 +/- 1.05e-16],[0.517243895203637 +/- 4.50e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_S3,replay_006E59,CORE_SUBBOX,LBOX_P3,2001/6000,1/3000,4999/3000,1/3000,128,[0.333166666665689 +/- 2.27e-16],[0.333833333334311 +/- 3.00e-16],[1.66599999999902 +/- 2.49e-15],[1.66666666666764 +/- 3.96e-15],True,True,acb,True,[0.556855306076942 +/- 3.31e-16],[0.630477485760240 +/- 3.47e-16],[0.458850084360057 +/- 3.02e-16],[0.532475496780426 +/- 4.94e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_S4,replay_006E59,CORE_SUBBOX,LBOX_P3,2001/6000,1/3000,5001/3000,1/3000,96,[0.333166666665689 +/- 2.27e-16],[0.333833333334311 +/- 3.00e-16],[1.66666666666569 +/- 9.22e-16],[1.66733333333431 +/- 5.53e-16],True,True,acb,True,[0.572249307784442 +/- 1.71e-16],[0.615385331060462 +/- 2.18e-16],[0.474297022639133 +/- 3.70e-16],[0.517430930415925 +/- 2.78e-17],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_S4,replay_006E59,CORE_SUBBOX,LBOX_P3,2001/6000,1/3000,5001/3000,1/3000,128,[0.333166666665689 +/- 2.27e-16],[0.333833333334311 +/- 3.00e-16],[1.66666666666569 +/- 9.22e-16],[1.66733333333431 +/- 5.53e-16],True,True,acb,True,[0.556989727593436 +/- 4.57e-16],[0.630644901590831 +/- 3.09e-16],[0.459034768170209 +/- 3.29e-16],[0.532693183519410 +/- 2.49e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_C,replay_006E59,CENTER_REFINEMENT,LBOX_P3,1/3,1/6000,5/3,1/6000,96,[0.333166666666178 +/- 5.37e-17],[0.333500000000489 +/- 3.17e-16],[1.66649999999951 +/- 1.16e-15],[1.66683333333382 +/- 1.89e-15],True,True,acb,True,[0.582905034860473 +/- 4.85e-16],[0.604478065715979 +/- 2.85e-16],[0.485014862005225 +/- 4.78e-16],[0.506587373619293 +/- 6.88e-17],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_C,replay_006E59,CENTER_REFINEMENT,LBOX_P3,1/3,1/6000,5/3,1/6000,128,[0.333166666666178 +/- 5.37e-17],[0.333500000000489 +/- 3.17e-16],[1.66649999999951 +/- 1.16e-15],[1.66683333333382 +/- 1.89e-15],True,True,acb,True,[0.575282669602370 +/- 2.67e-16],[0.612100425152516 +/- 5.22e-17],[0.477391835577628 +/- 1.25e-17],[0.514210397711331 +/- 4.80e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CT,replay_006E59,CENTER_TIGHT,LBOX_P3_C,1/3,1/12000,5/3,1/12000,96,[0.333249999999756 +/- 3.70e-16],[0.333416666666911 +/- 9.5e-19],[1.66658333333309 +/- 1.17e-15],[1.66675000000024 +/- 4.21e-15],True,True,acb,True,[0.588300028611591 +/- 4.14e-16],[0.599083071690436 +/- 6.43e-17],[0.490409658098931 +/- 1.11e-16],[0.501192578461475 +/- 2.47e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CT,replay_006E59,CENTER_TIGHT,LBOX_P3_C,1/3,1/12000,5/3,1/12000,128,[0.333249999999756 +/- 3.70e-16],[0.333416666666911 +/- 9.5e-19],[1.66658333333309 +/- 1.17e-15],[1.66675000000024 +/- 4.21e-15],True,True,acb,True,[0.584490181549422 +/- 4.50e-16],[0.602892914603667 +/- 4.52e-16],[0.486599651202337 +/- 2.20e-16],[0.505002582657394 +/- 4.98e-17],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CUT,replay_006E59,CENTER_ULTRA_TIGHT,LBOX_P3_CT,1/3,1/24000,5/3,1/24000,96,[0.333291666666544 +/- 4.73e-16],[0.333375000000122 +/- 1.57e-16],[1.66662499999988 +/- 2.33e-15],[1.66670833333346 +/- 4.64e-15],True,True,acb,True,[0.590996202426178 +/- 4.37e-16],[0.596386898464553 +/- 2.84e-16],[0.493105781019169 +/- 1.88e-16],[0.498496454465696 +/- 4.60e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CUT,replay_006E59,CENTER_ULTRA_TIGHT,LBOX_P3_CT,1/3,1/24000,5/3,1/24000,128,[0.333291666666544 +/- 4.73e-16],[0.333375000000122 +/- 1.57e-16],[1.66662499999988 +/- 2.33e-15],[1.66670833333346 +/- 4.64e-15],True,True,acb,True,[0.589091585303500 +/- 1.91e-16],[0.598291503856849 +/- 4.83e-16],[0.491201131783447 +/- 2.36e-16],[0.500401098241701 +/- 3.15e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CMT,replay_006E59,CENTER_MICRO_TIGHT,LBOX_P3_CUT,1/3,1/48000,5/3,1/48000,96,[0.333312499999939 +/- 1.07e-16],[0.333354166666728 +/- 2.65e-16],[1.66664583333327 +/- 2.10e-15],[1.66668750000006 +/- 9.40e-16],True,True,acb,True,[0.592343958983952 +/- 2.09e-17],[0.595039140132690 +/- 7.97e-18],[0.494453526058429 +/- 2.94e-16],[0.497148709459076 +/- 1.33e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CMT,replay_006E59,CENTER_MICRO_TIGHT,LBOX_P3_CUT,1/3,1/48000,5/3,1/48000,128,[0.333312499999939 +/- 1.07e-16],[0.333354166666728 +/- 2.65e-16],[1.66664583333327 +/- 2.10e-15],[1.66668750000006 +/- 9.40e-16],True,True,acb,True,[0.591391705681941 +/- 4.51e-16],[0.595991387002483 +/- 3.36e-16],[0.493501269620370 +/- 5.78e-17],[0.498100962167715 +/- 4.00e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CNT,replay_006E59,CENTER_NANO_TIGHT,LBOX_P3_CMT,1/3,1/96000,5/3,1/96000,96,[0.333322916666636 +/- 1.05e-16],[0.333343750000031 +/- 4.75e-16],[1.66665624999997 +/- 6.93e-16],[1.66667708333336 +/- 3.73e-15],True,True,acb,True,[0.593017757849098 +/- 2.71e-16],[0.594365343992409 +/- 1.46e-16],[0.495127321619549 +/- 3.10e-16],[0.496474915529945 +/- 1.18e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CNT,replay_006E59,CENTER_NANO_TIGHT,LBOX_P3_CMT,1/3,1/96000,5/3,1/96000,128,[0.333322916666636 +/- 1.05e-16],[0.333343750000031 +/- 4.75e-16],[1.66665624999997 +/- 6.93e-16],[1.66667708333336 +/- 3.73e-15],True,True,acb,True,[0.592541621085530 +/- 9.69e-18],[0.594841474391415 +/- 4.37e-16],[0.494651188889746 +/- 1.49e-16],[0.496951044374781 +/- 4.52e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CPT,replay_006E59,CENTER_PICO_TIGHT,LBOX_P3_CNT,1/3,1/192000,5/3,1/192000,96,[0.333328124999985 +/- 2.91e-16],[0.333338541666682 +/- 8.00e-17],[1.66666145833332 +/- 2.09e-15],[1.66667187500002 +/- 4.88e-15],True,True,acb,True,[0.593354633104256 +/- 4.27e-17],[0.594028466788488 +/- 1.37e-16],[0.495464196751732 +/- 4.11e-16],[0.496138040616847 +/- 1.32e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CPT,replay_006E59,CENTER_PICO_TIGHT,LBOX_P3_CNT,1/3,1/192000,5/3,1/192000,128,[0.333328124999985 +/- 2.91e-16],[0.333338541666682 +/- 8.00e-17],[1.66666145833332 +/- 2.09e-15],[1.66667187500002 +/- 4.88e-15],True,True,acb,True,[0.593116552483400 +/- 3.39e-16],[0.594266541613172 +/- 1.62e-16],[0.495226122767622 +/- 3.21e-16],[0.496376110365804 +/- 3.69e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CFT,replay_006E59,CENTER_FEMTO_TIGHT,LBOX_P3_CPT,1/3,1/384000,5/3,1/384000,96,[0.333330729166659 +/- 1.23e-17],[0.333335937500008 +/- 3.83e-16],[1.66666406249999 +/- 2.22e-15],[1.66666927083334 +/- 8.22e-16],True,True,acb,True,[0.593523064750303 +/- 1.92e-16],[0.593860035770563 +/- 4.55e-16],[0.495632626534182 +/- 1.09e-16],[0.495969609271463 +/- 5.89e-17],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_CFT,replay_006E59,CENTER_FEMTO_TIGHT,LBOX_P3_CPT,1/3,1/384000,5/3,1/384000,128,[0.333330729166659 +/- 1.23e-17],[0.333335937500008 +/- 3.83e-16],[1.66666406249999 +/- 2.22e-15],[1.66666927083334 +/- 8.22e-16],True,True,acb,True,[0.593404003171135 +/- 3.97e-16],[0.593979090546318 +/- 3.00e-16],[0.495513574167353 +/- 4.22e-16],[0.496088657859992 +/- 3.79e-16],True,True,53,128,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_C_ATTO,new_006E63,CENTER_ATTO_TIGHT,LBOX_P3_CFT,1/3,1/768000,5/3,1/768000,96,[0.333332031249996 +/- 1.64e-16],[0.333334635416670 +/- 4.67e-16],[1.66666536458333 +/- 6.33e-16],[1.66666796875000 +/- 3.68e-15],True,True,acb,True,[0.593607284738183 +/- 2.50e-16],[0.593775816203489 +/- 2.93e-16],[0.495716848247336 +/- 3.06e-16],[0.495885388829417 +/- 1.85e-16],True,True,53,96,53,True,PASS
006E63,006E63-20260627T174026Z,006E63_REPLAY_PLUS_CENTER_ATTO_TIGHT,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,C:\Users\johnn\AppData\Local\Temp\athena-006e20r\Scripts\python.exe,"3.12.13 (main, Mar  3 2026, 15:01:35) [MSC v.1944 64 bit (AMD64)]",Windows-11-10.0.26200-SP0,0.8.0,0.8.0,3.3.1,False,LBOX_P3_C_ATTO,new_006E63,CENTER_ATTO_TIGHT,LBOX_P3_CFT,1/3,1/768000,5/3,1/768000,128,[0.333332031249996 +/- 1.64e-16],[0.333334635416670 +/- 4.67e-16],[1.66666536458333 +/- 6.33e-16],[1.66666796875000 +/- 3.68e-15],True,True,acb,True,[0.593547731223372 +/- 4.34e-16],[0.593835362934588 +/- 4.96e-16],[0.495657302852541 +/- 4.96e-16],[0.495944930532877 +/- 1.41e-16],True,True,53,128,53,True,PASS
